,zeolite,pressure,temperature,loading (n),loading std (n),loading (v),loading std (v),density (g/mL)
2520,CZP-0,20.0848201,200.0,121.2955215,0.2765473408017166,5.587897267155019,0.012740108709659656,2.1257884940342846
2521,CZP-0,20.0848201,218.18181818,106.97678400000001,0.8728780665408087,4.928255153778556,0.04021214388020835,2.1257884940342846
2522,CZP-0,20.0848201,240.0,87.299645,0.5781474748608663,4.021759762326455,0.02663436089672666,2.1257884940342846
2523,CZP-0,20.0848201,266.66666667,61.283222,0.08046450905833348,2.8232233515419143,0.003706875610160386,2.1257884940342846
2524,CZP-0,20.0848201,300.0,34.9603865,0.3339106713186859,1.6105709903067873,0.015382748717029824,2.1257884940342846
2525,CZP-0,20.0848201,342.85714286,16.299757,0.10563043940076962,0.7509046209557778,0.004866231138269445,2.1257884940342846
2526,CZP-0,20.0848201,400.0,6.8767654999999985,0.07320322952233786,0.31680196159852386,0.00337235968101915,2.1257884940342846
2527,CZP-0,54.5955522,200.0,130.6603435,0.037770108717060116,6.019320147522397,0.001740010551670266,2.1257884940342846
2528,CZP-0,54.5955522,218.18181818,120.12346000000001,0.39084337380593465,5.533902204750447,0.018005550356415004,2.1257884940342846
2529,CZP-0,54.5955522,240.0,106.2734655,0.3564164659502995,4.895854357149889,0.016419555902999282,2.1257884940342846
2530,CZP-0,54.5955522,266.66666667,86.2977995,0.2887703886213163,3.975606288048663,0.013303205637417622,2.1257884940342846
2531,CZP-0,54.5955522,300.0,60.96445250000001,0.4399922448458515,2.8085381331935824,0.020269762907475238,2.1257884940342846
2532,CZP-0,54.5955522,342.85714286,34.783494000000005,0.3267540435863007,1.6024218261405718,0.015053053934788053,2.1257884940342846
2533,CZP-0,54.5955522,400.0,16.6060025,0.06373224129512438,0.7650128779743894,0.00293604588659672,2.1257884940342846
2534,CZP-0,148.40433190000005,200.0,135.2765045,0.12216188883814393,6.231979552566032,0.005627809471837341,2.1257884940342846
2535,CZP-0,148.40433190000005,218.18181818,127.7241465,0.06444783335768219,5.8840540883206245,0.0029690121072892713,2.1257884940342846
2536,CZP-0,148.40433190000005,240.0,117.7840415,0.14997522696932314,5.4261288089875865,0.006909126986381179,2.1257884940342846
2537,CZP-0,148.40433190000005,266.66666667,104.630401,0.30728456547310584,4.8201609142612405,0.014156125159543075,2.1257884940342846
2538,CZP-0,148.40433190000005,300.0,85.187923,0.1831901538020048,3.9244759925147954,0.008439287346647053,2.1257884940342846
2539,CZP-0,148.40433190000005,342.85714286,60.9858625,0.489066869673773,2.809524458813937,0.02253055505026307,2.1257884940342846
2540,CZP-0,148.40433190000005,400.0,35.751807,0.4196339335087184,1.6470305099529474,0.01933188695890044,2.1257884940342846
2541,CZP-0,403.4,200.0,143.7828235,0.3752283347569957,6.623852526158457,0.01728618963353661,2.1257884940342846
2542,CZP-0,403.4,218.18181818,137.43669450000002,0.7166011039375545,6.331496168251928,0.033012705669705364,2.1257884940342846
2543,CZP-0,403.4,240.0,128.8497185,0.3318360200226973,5.9359074512890695,0.01528717273727567,2.1257884940342846
2544,CZP-0,403.4,266.66666667,119.129387,0.5592691380167555,5.48810679753871,0.025764665086402152,2.1257884940342846
2545,CZP-0,403.4,300.0,105.4993165,0.15063707891651584,4.860190508823298,0.006939617482990227,2.1257884940342846
2546,CZP-0,403.4,342.85714286,87.265164,0.3011157659140338,4.020171275931524,0.013871938094996587,2.1257884940342846
2547,CZP-0,403.4,400.0,64.022906,0.13256696512327554,2.9494363604572382,0.006107155259870378,2.1257884940342846
2548,DAC-0,1.0,200.0,103.2387095,0.07037621661114984,5.194340972388341,0.003540901152246813,1.74126774838173
2549,DAC-0,1.0,218.18181818,93.0965705,0.03399840114622775,4.6840505163132615,0.0017105917821403753,1.74126774838173
2550,DAC-0,1.0,240.0,75.158872,0.03646832513291155,3.781535144703556,0.0018348632634962675,1.74126774838173
2551,DAC-0,1.0,266.66666667,44.796079,0.06569163418578923,2.2538649473533465,0.0033052015919901954,1.74126774838173
2552,DAC-0,1.0,300.0,18.838523000000002,0.3051858725465523,0.9478393555295276,0.01535508812188951,1.74126774838173
2553,DAC-0,1.0,342.85714286,6.856379,0.09328011236056744,0.3449710920875373,0.004693285221116436,1.74126774838173
2554,DAC-0,1.0,400.0,2.412161,0.040036385950782565,0.12136520085324425,0.002014386279504017,1.74126774838173
2555,DAC-0,2.7182494999999998,200.0,112.282921,0.02970131323695875,5.6493904260760175,0.0014943885779632109,1.74126774838173
2556,DAC-0,2.7182494999999998,218.18181818,103.780791,0.06618660893262618,5.2216152008193335,0.003330105696470337,1.74126774838173
2557,DAC-0,2.7182494999999998,240.0,92.5729055,0.11866029605769601,4.657702893619414,0.005970260966970374,1.74126774838173
2558,DAC-0,2.7182494999999998,266.66666667,73.1263125,0.01882671804908877,3.6792691715932735,0.0009472454025394137,1.74126774838173
2559,DAC-0,2.7182494999999998,300.0,42.7130065,0.3901836431790852,2.14905746876698,0.01963165652047268,1.74126774838173
2560,DAC-0,2.7182494999999998,342.85714286,17.2635175,0.01391939698765527,0.8685947035960688,0.0007003389952672661,1.74126774838173
2561,DAC-0,2.7182494999999998,400.0,6.432739,0.009289968891229556,0.3236561161429513,0.00046741446379589777,1.74126774838173
2562,DAC-0,7.3888803,200.0,120.06841499999999,0.036184068206883815,6.0411089071607105,0.0018205611920660827,1.74126774838173
2563,DAC-0,7.3888803,218.18181818,112.978944,0.04124271011948727,5.684410050053638,0.0020750811398505768,1.74126774838173
2564,DAC-0,7.3888803,240.0,104.1738005,0.003899693898240625,5.2413890371862815,0.00019620876600965324,1.74126774838173
2565,DAC-0,7.3888803,266.66666667,92.2115845,0.07994619978773859,4.639523428924688,0.004022404223720535,1.74126774838173
2566,DAC-0,7.3888803,300.0,70.79599049999999,0.34537711488241196,3.5620216091035672,0.017377265828366562,1.74126774838173
2567,DAC-0,7.3888803,342.85714286,39.4390055,0.02024800267927268,1.984329745800427,0.0010187557596888447,1.74126774838173
2568,DAC-0,7.3888803,400.0,16.286009,0.007158749052730895,0.8194124494106088,0.000360184505363615,1.74126774838173
2569,DAC-0,20.0848201,200.0,126.0496525,0.1544724260976752,6.3420482269401335,0.007772108503384997,1.74126774838173
2570,DAC-0,20.0848201,218.18181818,120.61403,0.019237547088965967,6.068560919718554,0.0009679158092575599,1.74126774838173
2571,DAC-0,20.0848201,240.0,113.8065415,0.15317842068809506,5.726049698822168,0.007707002058815119,1.74126774838173
2572,DAC-0,20.0848201,266.66666667,104.641474,0.023437761369205782,5.264919509763045,0.0011792449244167453,1.74126774838173
2573,DAC-0,20.0848201,300.0,91.382769,0.2991089968690285,4.597822497839331,0.01504933687345997,1.74126774838173
2574,DAC-0,20.0848201,342.85714286,68.2192655,0.6536883994018211,3.4323765534175767,0.03288960558140037,1.74126774838173
2575,DAC-0,20.0848201,400.0,37.3396075,0.4672455544063482,1.8787008678188584,0.023508940969658318,1.74126774838173
2576,DAC-0,54.5955522,200.0,129.6833105,0.10913132507442808,6.524871692290082,0.005490821378439443,1.74126774838173
2577,DAC-0,54.5955522,218.18181818,126.0651075,0.12879030780498235,6.342825828094942,0.006479941253798486,1.74126774838173
2578,DAC-0,54.5955522,240.0,120.86157050000001,0.013861414231597405,6.081015644963598,0.0006974216573144039,1.74126774838173
2579,DAC-0,54.5955522,266.66666667,113.83475800000001,0.17269951759631938,5.7274693806717085,0.008689184362211196,1.74126774838173
2580,DAC-0,54.5955522,300.0,104.559653,0.1309703180113781,5.26080277704951,0.006589626045385199,1.74126774838173
2581,DAC-0,54.5955522,342.85714286,90.06245200000002,0.17838324190348115,4.531392214829635,0.00897515463622433,1.74126774838173
2582,DAC-0,54.5955522,400.0,65.4871035,0.3301149221172936,3.294910857763928,0.016609365555374983,1.74126774838173
2583,DAC-0,148.40433190000005,200.0,131.17432549999998,0.09143527076844572,6.5998904555277775,0.004600464065991205,1.74126774838173
2584,DAC-0,148.40433190000005,218.18181818,128.7216975,0.08401489220669825,6.476489202527546,0.004227115962545059,1.74126774838173
2585,DAC-0,148.40433190000005,240.0,125.429142,0.045247762928135024,6.310827930507165,0.0022765909223848154,1.74126774838173
2586,DAC-0,148.40433190000005,266.66666667,120.5685575,0.0743487425078547,6.066273021400076,0.0037407743793442414,1.74126774838173
2587,DAC-0,148.40433190000005,300.0,114.09206799999998,0.12597107306839006,5.740415647455539,0.00633809459013816,1.74126774838173
2588,DAC-0,148.40433190000005,342.85714286,104.470567,0.011240169393754957,5.256320513932241,0.0005655366354472647,1.74126774838173
2589,DAC-0,148.40433190000005,400.0,89.004346,0.1114612419184287,4.478154786973857,0.005608048555955167,1.74126774838173
2590,DAC-0,403.4,200.0,133.78264,0.15619847375053972,6.731124901810977,0.007858952673434987,1.74126774838173
2591,DAC-0,403.4,218.18181818,131.9978555,0.04018275705448681,6.6413254525527154,0.0020217507789707595,1.74126774838173
2592,DAC-0,403.4,240.0,129.5647885,0.19075407504035247,6.5189083895356115,0.009597579361761513,1.74126774838173
2593,DAC-0,403.4,266.66666667,126.2731255,0.03581707978744505,6.353292022661182,0.0018020965774589665,1.74126774838173
2594,DAC-0,403.4,300.0,121.8055465,0.1214095272229467,6.128510748665483,0.00610858547870991,1.74126774838173
2595,DAC-0,403.4,342.85714286,115.3415975,0.22602031864524225,5.803284336046206,0.011371961228663578,1.74126774838173
2596,DAC-0,403.4,400.0,105.6351615,0.354057557728253,5.314915792358964,0.017814012666359458,1.74126774838173
2597,DDR-0,1.0,200.0,182.1294515,0.11828128682299235,5.003629144517546,0.0032495331706336146,1.7827230200111428
2598,DDR-0,1.0,218.18181818,162.8401835,0.04413548396130813,4.473696490867568,0.001212530933560698,1.7827230200111428
2599,DDR-0,1.0,240.0,136.1785965,0.9073544718710974,3.741224654744513,0.024927683263035974,1.7827230200111428
2600,DDR-0,1.0,266.66666667,98.644025,0.9324263570116346,2.7100401080520324,0.025616481335857432,1.7827230200111428
2601,DDR-0,1.0,300.0,51.4688285,0.4332393750855245,1.4139993734993226,0.011902353770227438,1.7827230200111428
2602,DDR-0,1.0,342.85714286,19.9653705,0.3121091550411459,0.5485071683471843,0.008574552064879053,1.7827230200111428
2603,DDR-0,1.0,400.0,7.037576999999999,0.01830840877848164,0.19334283990849416,0.0005029855797581416,1.7827230200111428
2604,DDR-0,2.7182494999999998,200.0,200.4050625,0.0994340626772105,5.505713673298248,0.002731744755567391,1.7827230200111428
2605,DDR-0,2.7182494999999998,218.18181818,182.939962,0.12833563814467175,5.025896240400924,0.003525755631570931,1.7827230200111428
2606,DDR-0,2.7182494999999998,240.0,162.53779350000005,0.03529523498289538,4.465388952440646,0.0009696634177974649,1.7827230200111428
2607,DDR-0,2.7182494999999998,266.66666667,133.96173149999998,0.8334490853150528,3.680320884200511,0.02289728596560289,1.7827230200111428
2608,DDR-0,2.7182494999999998,300.0,93.05707,0.4596943610900574,2.5565501006047304,0.012629149672262693,1.7827230200111428
2609,DDR-0,2.7182494999999998,342.85714286,45.124204999999996,0.07736172450249786,1.2396939945826628,0.0021253530178826988,1.7827230200111428
2610,DDR-0,2.7182494999999998,400.0,18.031001,0.24635883099251946,0.4953643760818387,0.006768198205238881,1.7827230200111428
2611,DDR-0,7.3888803,200.0,224.3263665,0.5259368314583969,6.1629019143184784,0.01444902423186921,1.7827230200111428
2612,DDR-0,7.3888803,218.18181818,202.133678,0.26965517100548825,5.553203800920277,0.007408216856200592,1.7827230200111428
2613,DDR-0,7.3888803,240.0,183.5298685,0.42051993830553897,5.0421026986734905,0.011552913610770248,1.7827230200111428
2614,DDR-0,7.3888803,266.66666667,161.7795705,0.5731602507331481,4.44455834723321,0.015746389787197033,1.7827230200111428
2615,DDR-0,7.3888803,300.0,131.5835105,0.4334500929063387,3.6149841920307457,0.011908142805558169,1.7827230200111428
2616,DDR-0,7.3888803,342.85714286,84.6566345,0.774770536185066,2.32576554847292,0.02128521446279716,1.7827230200111428
2617,DDR-0,7.3888803,400.0,40.02725150000001,0.33080364412216634,1.0996657626256217,0.009088144400644958,1.7827230200111428
2618,DDR-0,20.0848201,200.0,250.3435105,0.07951769307833115,6.877669014879968,0.0021845837854039952,1.7827230200111428
2619,DDR-0,20.0848201,218.18181818,225.39610650000003,0.4204676124037428,6.192290803358513,0.011551476065084837,1.7827230200111428
2620,DDR-0,20.0848201,240.0,203.654101,0.0011440987719652566,5.594974271166241,3.1431742161484244e-05,1.7827230200111428
2621,DDR-0,20.0848201,266.66666667,183.674892,0.04526190506374817,5.0460869187173305,0.0012434770183968784,1.7827230200111428
2622,DDR-0,20.0848201,300.0,161.10707,0.393046718536116,4.426082790019429,0.01079814384673666,1.7827230200111428
2623,DDR-0,20.0848201,342.85714286,125.7975395,0.44723443249877537,3.4560266325229514,0.012286838962355323,1.7827230200111428
2624,DDR-0,20.0848201,400.0,76.7368055,0.43919887103736616,2.108184663681229,0.01206607856808796,1.7827230200111428
2625,DDR-0,54.5955522,200.0,267.0961205,0.4438318346676747,7.3379122482086325,0.012193359640178323,1.7827230200111428
2626,DDR-0,54.5955522,218.18181818,247.8321265,0.6392351367943575,6.808673945318279,0.017561660315348525,1.7827230200111428
2627,DDR-0,54.5955522,240.0,225.713817,0.320955767980567,6.20101924076513,0.00881759441727983,1.7827230200111428
2628,DDR-0,54.5955522,266.66666667,204.0156515,0.1032962799160876,5.6049071216970905,0.002837851168229921,1.7827230200111428
2629,DDR-0,54.5955522,300.0,183.648695,0.17270093180986812,5.045367210445993,0.0047446001103725105,1.7827230200111428
2630,DDR-0,54.5955522,342.85714286,158.21439400000003,0.008147284332830953,4.346612513136471,0.00022382974856956328,1.7827230200111428
2631,DDR-0,54.5955522,400.0,120.3945455,0.290177531115862,3.3075905722185945,0.007972026159511354,1.7827230200111428
2632,DDR-0,148.40433190000005,200.0,272.62130299999995,0.6475132358817395,7.489705184266414,0.01778908392813507,1.7827230200111428
2633,DDR-0,148.40433190000005,218.18181818,261.12473850000003,0.16254334289815495,7.1738609058135925,0.0044655414106522795,1.7827230200111428
2634,DDR-0,148.40433190000005,240.0,243.45150049999998,0.2926170495109461,6.6883253265511975,0.008039046870548813,1.7827230200111428
2635,DDR-0,148.40433190000005,266.66666667,224.10118450000002,0.16401271078941854,6.156715505647386,0.004505909247618193,1.7827230200111428
2636,DDR-0,148.40433190000005,300.0,203.5899875,0.3197954057526353,5.593212885654371,0.008785715870378122,1.7827230200111428
2637,DDR-0,148.40433190000005,342.85714286,183.56017749999998,0.2822183371868542,5.04293537562108,0.0077533638048944845,1.7827230200111428
2638,DDR-0,148.40433190000005,400.0,156.63476200000002,0.32901537107255124,4.3032153983496135,0.009039015305511487,1.7827230200111428
2639,DDR-0,403.4,200.0,283.237823,1.300390583805482,7.781372064322622,0.0357255357153784,1.7827230200111428
2640,DDR-0,403.4,218.18181818,274.384873,0.30107758214784563,7.538155614318893,0.008271482466940658,1.7827230200111428
2641,DDR-0,403.4,240.0,261.6635665,0.20394727336370244,7.188664088179087,0.00560302857414376,1.7827230200111428
2642,DDR-0,403.4,266.66666667,245.529715,0.19766604382644434,6.74541996201579,0.00543046481294379,1.7827230200111428
2643,DDR-0,403.4,300.0,226.8737565,0.4166124662327099,6.232886174093468,0.011445563915353054,1.7827230200111428
2644,DDR-0,403.4,342.85714286,207.1826045,0.381308038861622,5.691912590607302,0.010475647955744549,1.7827230200111428
2645,DDR-0,403.4,400.0,186.31280700000002,0.4697423484507121,5.118558165218394,0.012905197296563054,1.7827230200111428
2646,DFO-0,1.0,200.0,179.2889895,0.7997299913474221,4.197967066761176,0.01872530028386222,1.4856089674675703
2647,DFO-0,1.0,218.18181818,122.2794125,0.4412636228384532,2.863114729183662,0.0103319794573084,1.4856089674675703
2648,DFO-0,1.0,240.0,73.858734,0.8526519841717426,1.729367396120407,0.019964443767259445,1.4856089674675703
2649,DFO-0,1.0,266.66666667,39.830186,0.2400132547381474,0.932605005791346,0.0056197970761439784,1.4856089674675703
2650,DFO-0,1.0,300.0,20.2948825,0.0565508648253936,0.4751950947818117,0.0013241118085160855,1.4856089674675703
2651,DFO-0,1.0,342.85714286,9.772173,0.0591296832563809,0.22881081843953816,0.0013844936249044273,1.4856089674675703
2652,DFO-0,1.0,400.0,4.698774500000002,0.02470560382787745,0.1100195871489209,0.0005784700528633425,1.4856089674675703
2653,DFO-0,2.7182494999999998,200.0,238.34313799999998,0.4676733540089586,5.5806920809964975,0.010950350847570673,1.4856089674675703
2654,DFO-0,2.7182494999999998,218.18181818,192.9648595,0.4703214689044988,4.5181811079547485,0.011012355207968864,1.4856089674675703
2655,DFO-0,2.7182494999999998,240.0,138.23139700000002,1.7301403869258791,3.236622917094357,0.04051042055311633,1.4856089674675703
2656,DFO-0,2.7182494999999998,266.66666667,87.433614,0.1368619317122114,2.0472168041301213,0.003204557533753061,1.4856089674675703
2657,DFO-0,2.7182494999999998,300.0,48.9179245,0.5035045759320371,1.1453901134587499,0.011789321996966442,1.4856089674675703
2658,DFO-0,2.7182494999999998,342.85714286,24.913117,0.16786997828080968,0.5833288758447044,0.003930596308708304,1.4856089674675703
2659,DFO-0,2.7182494999999998,400.0,12.3582535,0.19727642799001704,0.28936267274620364,0.004619134449136778,1.4856089674675703
2660,DFO-0,7.3888803,200.0,284.5365819999999,0.11495293520392982,6.662289769471822,0.0026915687213110192,1.4856089674675703
2661,DFO-0,7.3888803,218.18181818,247.4650335,0.4771337356344538,5.794276958697183,0.011171861218138056,1.4856089674675703
2662,DFO-0,7.3888803,240.0,204.842699,1.0226376259418417,4.7962951136409435,0.02394457733800132,1.4856089674675703
2663,DFO-0,7.3888803,266.66666667,153.171249,0.2546560219629352,3.5864325002326805,0.0059626505594919605,1.4856089674675703
2664,DFO-0,7.3888803,300.0,99.7264075,0.7207390928210361,2.3350467618727078,0.01687576567768034,1.4856089674675703
2665,DFO-0,7.3888803,342.85714286,58.5614645,0.3084873541079096,1.371189050916614,0.007223085793883994,1.4856089674675703
2666,DFO-0,7.3888803,400.0,31.2079165,0.2588131027295561,0.7307186350628225,0.006059986643546511,1.4856089674675703
2667,DFO-0,20.0848201,200.0,325.688954,1.0513871734513598,7.6258531363962865,0.024617734423473,1.4856089674675703
2668,DFO-0,20.0848201,218.18181818,289.757227,0.10100737526534752,6.78452870806125,0.0023650400174957988,1.4856089674675703
2669,DFO-0,20.0848201,240.0,255.366955,0.4248622810488053,5.979296721001839,0.009947949780551512,1.4856089674675703
2670,DFO-0,20.0848201,266.66666667,214.7881335,0.3068185821043348,5.029162768325508,0.007184012285062655,1.4856089674675703
2671,DFO-0,20.0848201,300.0,166.5261355,1.1325241410586198,3.8991308642743454,0.0265175182242638,1.4856089674675703
2672,DFO-0,20.0848201,342.85714286,114.1793905,0.4650690797338471,2.673456537172708,0.010889372994606421,1.4856089674675703
2673,DFO-0,20.0848201,400.0,69.33596800000001,0.6163849811603164,1.623468964924959,0.014432363407108397,1.4856089674675703
2674,DFO-0,54.5955522,200.0,356.712984,0.40739250091282414,8.352266155853961,0.009538903124205758,1.4856089674675703
2675,DFO-0,54.5955522,218.18181818,326.2542125,0.7083420967332364,7.639088397378148,0.016585495865527624,1.4856089674675703
2676,DFO-0,54.5955522,240.0,293.0508445,0.2253754372607803,6.861647207273434,0.005277059488796289,1.4856089674675703
2677,DFO-0,54.5955522,266.66666667,261.79481200000004,0.5452259973423998,6.129801958780821,0.012766209387250184,1.4856089674675703
2678,DFO-0,54.5955522,300.0,223.3917475,0.96349167922953,5.230612329326718,0.022559702911952247,1.4856089674675703
2679,DFO-0,54.5955522,342.85714286,178.518866,1.0130238021448548,4.179934988498285,0.02371947419141098,1.4856089674675703
2680,DFO-0,54.5955522,400.0,127.7774105,0.20041032524423424,2.991847757360603,0.004692513174179945,1.4856089674675703
2681,DFO-0,148.40433190000005,200.0,368.9807725,0.9617762381783216,8.639510633323628,0.022519536669406356,1.4856089674675703
2682,DFO-0,148.40433190000005,218.18181818,348.0607310000001,1.482293803265721,8.149677735624813,0.03470720977750609,1.4856089674675703
2683,DFO-0,148.40433190000005,240.0,322.3869405000001,0.14947600958181986,7.548538048806923,0.003499910213367137,1.4856089674675703
2684,DFO-0,148.40433190000005,266.66666667,295.056921,0.2932937507005213,6.908618541675445,0.006867334741310189,1.4856089674675703
2685,DFO-0,148.40433190000005,300.0,266.21286000000003,0.05712149999781115,6.233248467431982,0.0013374729617450015,1.4856089674675703
2686,DFO-0,148.40433190000005,342.85714286,231.3798095,0.12986086747169898,5.4176490307815275,0.003040630918985159,1.4856089674675703
2687,DFO-0,148.40433190000005,400.0,189.9206375,1.184596898638734,4.446902086663206,0.02773677726524728,1.4856089674675703
2688,DFO-0,403.4,200.0,387.91756150000003,0.35593139069842944,9.082906609807754,0.008333965517602137,1.4856089674675703
2689,DFO-0,403.4,218.18181818,373.92029950000006,0.3162768424095019,8.75516732662758,0.00740547298591463,1.4856089674675703
2690,DFO-0,403.4,240.0,353.4699839999999,1.2834935601622832,8.276332841513394,0.030052395916711806,1.4856089674675703
2691,DFO-0,403.4,266.66666667,330.3789065,0.22478288177813474,7.7356661605790915,0.005263185081849461,1.4856089674675703
2692,DFO-0,403.4,300.0,303.86299049999997,0.3223296764564506,7.1148085026524415,0.007547197238254388,1.4856089674675703
2693,DFO-0,403.4,342.85714286,276.5974845,0.4225832758930472,6.476399548673817,0.009894587950493815,1.4856089674675703
2694,DFO-0,403.4,400.0,245.14516949999998,0.2196733281772988,5.739958438086831,0.005143547295938419,1.4856089674675703
2695,DFT-0,1.0,200.0,94.322591,0.0191003683734054,7.2246986449157315,0.0014630048225111642,1.7672192128165132
2696,DFT-0,1.0,218.18181818,89.76258399999999,0.09266068682025312,6.875422018346955,0.007097404040853945,1.7672192128165132
2697,DFT-0,1.0,240.0,72.4158115,0.4459432555163329,5.546734983292847,0.034157306321642766,1.7672192128165132
2698,DFT-0,1.0,266.66666667,33.556380000000004,0.09931880427190433,2.570272196130378,0.0076073867673741875,1.7672192128165132
2699,DFT-0,1.0,300.0,10.794895,0.17641748505179414,0.8268418249717887,0.013512809091441664,1.7672192128165132
2700,DFT-0,1.0,342.85714286,3.4700745000000004,0.028627218036337138,0.2657925558672008,0.002192719911127474,1.7672192128165132
2701,DFT-0,1.0,400.0,1.110687,0.0018851466786431407,0.08507377478451075,0.00014439400476882731,1.7672192128165132
2702,DFT-0,2.7182494999999998,200.0,95.380572,0.0014693678912987545,7.305735370222044,0.00011254716500733484,1.7672192128165132
2703,DFT-0,2.7182494999999998,218.18181818,93.783164,0.014047383315052224,7.183380891929803,0.001075968229082737,1.7672192128165132
2704,DFT-0,2.7182494999999998,240.0,87.63458800000002,0.018052436123699972,6.712426815876468,0.0013827377876037108,1.7672192128165132
2705,DFT-0,2.7182494999999998,266.66666667,65.97961550000001,0.07498372439736482,5.0537504710288434,0.005743425899362096,1.7672192128165132
2706,DFT-0,2.7182494999999998,300.0,28.6284,0.040272559615701885,2.1928104443834195,0.003084702230909165,1.7672192128165132
2707,DFT-0,2.7182494999999998,342.85714286,9.3580925,0.08307161176057723,0.716789026753369,0.006362922758531915,1.7672192128165132
2708,DFT-0,2.7182494999999998,400.0,3.0326014999999997,0.004830246422284857,0.2322840341357821,0.00036997578641252807,1.7672192128165132
2709,DFT-0,7.3888803,200.0,95.7724375,0.0027188255736661127,7.335750556582213,0.00020825016816734468,1.7672192128165132
2710,DFT-0,7.3888803,218.18181818,95.15909350000001,0.000447598592486449,7.288771084128292,3.428409790549025e-05,1.7672192128165132
2711,DFT-0,7.3888803,240.0,92.9986045,0.011602915172492182,7.123287059726803,0.0008887326422543002,1.7672192128165132
2712,DFT-0,7.3888803,266.66666667,84.88211899999997,0.06269067300642854,6.501599708142834,0.004801831836007646,1.7672192128165132
2713,DFT-0,7.3888803,300.0,59.310914000000004,0.22163979213579035,4.5429570526165195,0.016976640367129394,1.7672192128165132
2714,DFT-0,7.3888803,342.85714286,24.259656,0.12548599781648986,1.8581837285335152,0.009611679543246206,1.7672192128165132
2715,DFT-0,7.3888803,400.0,8.129905,0.03967434727881421,0.6227152266925495,0.0030388817777828965,1.7672192128165132
2716,DFT-0,20.0848201,200.0,95.9093405,0.0012537003230387418,7.346236728644482,9.60279709132043e-05,1.7672192128165132
2717,DFT-0,20.0848201,218.18181818,95.6828225,0.0013668374080243065,7.328886438853897,0.00010469377765082055,1.7672192128165132
2718,DFT-0,20.0848201,240.0,94.859717,0.0050996541059192615,7.2658401513481525,0.0003906112387066574,1.7672192128165132
2719,DFT-0,20.0848201,266.66666667,91.9357225,0.042545907917214736,7.041874939218949,0.003258830785047303,1.7672192128165132
2720,DFT-0,20.0848201,300.0,81.43883249999999,0.027804145743036975,6.237858996115463,0.0021296761671102792,1.7672192128165132
2721,DFT-0,20.0848201,342.85714286,52.3432955,0.0419788082787055,4.009267897117815,0.0032153934287737765,1.7672192128165132
2722,DFT-0,20.0848201,400.0,20.8933475,0.1967517547583736,1.6003391952093795,0.01507032536868739,1.7672192128165132
2723,DFT-0,54.5955522,200.0,95.955362,0.004211527988760474,7.349761774608147,0.0003225846558159929,1.7672192128165132
2724,DFT-0,54.5955522,218.18181818,95.857735,0.004222841697240943,7.342283972661345,0.00032345123648981736,1.7672192128165132
2725,DFT-0,54.5955522,240.0,95.525699,0.0050572276990547,7.31685146477717,0.0003873615611806793,1.7672192128165132
2726,DFT-0,54.5955522,266.66666667,94.375323,0.01211556758884935,7.228737685880412,0.0009279995790356157,1.7672192128165132
2727,DFT-0,54.5955522,300.0,90.4173835,0.027034813565098962,6.925576801100342,0.002070748681291788,1.7672192128165132
2728,DFT-0,54.5955522,342.85714286,77.11811399999998,0.40106955207545575,5.9069108238794765,0.03072017656296605,1.7672192128165132
2729,DFT-0,54.5955522,400.0,46.37104100000001,0.12351882675122396,3.551819278120041,0.009461002828592168,1.7672192128165132
2730,DFT-0,148.40433190000005,200.0,95.970778,0.0008838834764974533,7.3509425728997275,6.770161514061025e-05,1.7672192128165132
2731,DFT-0,148.40433190000005,218.18181818,95.9153685,5.868986283098607e-05,7.346698447125387,4.495387245405355e-06,1.7672192128165132
2732,DFT-0,148.40433190000005,240.0,95.7626165,0.003819083725192932,7.3349983108620815,0.00029252513869323785,1.7672192128165132
2733,DFT-0,148.40433190000005,266.66666667,95.250988,0.0029104515113561424,7.295809801603994,0.00022292787832995162,1.7672192128165132
2734,DFT-0,148.40433190000005,300.0,93.6757365,0.01273004338169654,7.1751524144733585,0.0009750657418791525,1.7672192128165132
2735,DFT-0,148.40433190000005,342.85714286,88.40295749999999,0.0822372257587867,6.771280564767277,0.00629901243384074,1.7672192128165132
2736,DFT-0,148.40433190000005,400.0,72.48831849999998,0.04799770120015006,5.552288702917098,0.003676414347224822,1.7672192128165132
2737,DFT-0,403.4,200.0,95.986317,0.002356079794913813,7.3521327924542685,0.00018046542531506665,1.7672192128165132
2738,DFT-0,403.4,218.18181818,95.9588305,0.0006059905114742782,7.350027446564188,4.641622733840424e-05,1.7672192128165132
2739,DFT-0,403.4,240.0,95.89279150000002,0.006450935164771619,7.344969147499743,0.0004941134679310871,1.7672192128165132
2740,DFT-0,403.4,266.66666667,95.677936,0.0037971634149712007,7.32851215428904,0.0002908461386373693,1.7672192128165132
2741,DFT-0,403.4,300.0,95.06227750000001,0.00292954339445022,7.281355401240551,0.00022439023321555834,1.7672192128165132
2742,DFT-0,403.4,342.85714286,93.0711965,0.013468262861260509,7.128847289979936,0.001031610130843292,1.7672192128165132
2743,DFT-0,403.4,400.0,86.97190450000002,0.011332800382082616,6.661668153145735,0.0008680430286698427,1.7672192128165132
2744,DOH-0,1.0,200.0,189.665527,0.020087489439956696,5.8172568406420435,0.0006161060852972883,1.6917169606237903
2745,DOH-0,1.0,218.18181818,182.91556200000002,0.07197357082985686,5.610227757964599,0.002207511053157515,1.6917169606237903
