6.470289380996642414e+00
1.024210754491686615e+01
1.006235688888831703e+01
3.367534278155711380e+00
5.414612169043268253e+00
5.307339912649118752e+00
5.709293963768612201e+00
5.930417451535133999e+00
5.205102579682160169e+00
3.336262359151151990e+00
9.370161324685755133e+00
9.549634384225683448e+00
9.738553120291442156e+00
7.957177787338912900e+00
9.319772929168104625e+00
1.170465576943784214e+01
5.432180726499621914e-02
8.811901749941275952e+00
7.249176528088226767e+00
7.465967239567621760e+00
5.766330831225697118e+00
5.148114756794621272e+00
3.697615593593752692e+00
3.190979585696380294e+00
5.363591594038563670e+00
7.970730805457129087e+00
5.232766825880992734e+00
5.602110757347738890e+00
5.044736981282106569e+00
6.559450261305709518e+00
4.189528691219177687e-06
6.963309455993277552e+00
6.622167325222692469e+00
4.595412687333420010e+00
5.055473978976698923e+00
7.928806989761075563e+00
1.102530603086570338e+01
9.341162205324694767e+00
3.799373219100000476e+00
5.191945768260863403e+00
7.780901168548079561e+00
5.189793743730259479e+00
3.422386896123556621e+00
6.514373942460972344e+00
4.299764864903452555e+00
6.028644009571124229e+00
1.052812320599331208e+01
9.412091270076758942e-01
1.237417479765429817e+01
7.432860725580352934e+00
7.947937062243008555e+00
6.623852526158456655e+00
6.731124901810977335e+00
7.781372064322622073e+00
9.082906609807753995e+00
7.352132792454268539e+00
6.813688596302315048e+00
6.574351756518129086e+00
6.401410169929651062e+00
5.398893586012066592e+00
5.660543901342052209e+00
1.054178632646661207e+01
5.638815721842499684e+00
7.182376536585357130e+00
5.521898234617839130e+00
6.117971609685167955e+00
5.164632668651459646e+00
9.519128233823089147e+00
6.790557512826026709e+00
6.259135137774347157e+00
8.123048592900410370e+00
4.945885674734567417e+00
4.178147437876218895e+00
1.008299697468291711e+01
6.010355412203558956e+00
5.195701366343207894e+00
6.802473558203349313e+00
4.603907148439563279e+00
8.600181638336264811e+00
4.402647911293851912e+00
3.927457591860024966e+00
6.161471617791669075e+00
7.101151688797307848e+00
6.152443987776821999e+00
1.151224191311838396e+01
1.091744987802108291e+01
7.303376342682292410e+00
8.293952161631837683e+00
4.271624469100651744e+00
6.198639632695990720e+00
9.194578014947179412e+00
1.217213103253697426e+01
1.308864763036005918e+01
6.923479469887555027e+00
8.611458684255545393e+00
6.454549350825332432e+00
6.565520655684276896e+00
7.222487045348602308e+00
6.753443182456332572e+00
1.134383791219531545e+01
1.197128911791621420e+01
9.525365513095279013e+00
