1.182422041893005371e+00,-1.381695419549942017e-01,8.687340021133422852e-01,4.543659090995788574e-01,-7.135805487632751465e-01,2.097620381391607225e-05
8.169107437133789062e-01,-2.235203832387924194e-01,7.127852439880371094e-01,3.332222402095794678e-01,-4.764567911624908447e-01,2.797677880153059959e-04
9.730894565582275391e-01,-6.646065972745418549e-03,6.975184679031372070e-01,3.546057343482971191e-01,-6.310731768608093262e-01,1.702981899143196642e-05
1.132438302040100098e+00,6.372688710689544678e-02,8.244498968124389648e-01,2.798300981521606445e-01,-5.800673961639404297e-01,1.523276660009287298e-05
1.056612014770507812e+00,-1.405482590198516846e-01,8.930038213729858398e-01,3.309121727943420410e-01,-6.954293251037597656e-01,4.922765947412699461e-05
9.451292753219604492e-01,1.606209203600883484e-02,6.857481598854064941e-01,3.871720135211944580e-01,-5.610792040824890137e-01,8.525302837369963527e-05
9.551848769187927246e-01,-5.700583010911941528e-02,7.489392757415771484e-01,3.190965652465820312e-01,-6.752897500991821289e-01,2.216760003648232669e-05
1.017356991767883301e+00,5.154698714613914490e-02,7.414854764938354492e-01,3.392245769500732422e-01,-5.699690580368041992e-01,1.451145817554788664e-05
9.858039617538452148e-01,-8.108351379632949829e-02,7.599908113479614258e-01,3.518776595592498779e-01,-5.993410348892211914e-01,1.028357746690744534e-05
1.039583802223205566e+00,-5.610645189881324768e-02,7.105285525321960449e-01,3.085407018661499023e-01,-6.470587253570556641e-01,6.189106352394446731e-05
9.135612249374389648e-01,1.751285605132579803e-02,8.175568580627441406e-01,3.283339440822601318e-01,-5.174725055694580078e-01,1.193952448375057429e-05
1.060599446296691895e+00,7.222770899534225464e-02,7.765670418739318848e-01,3.360184729099273682e-01,-6.018424034118652344e-01,9.047906496562063694e-05
8.954793214797973633e-01,4.605864174664020538e-03,8.150345683097839355e-01,3.304757773876190186e-01,-5.233680605888366699e-01,4.841314512304961681e-05
9.970847964286804199e-01,2.081115357577800751e-02,6.042514443397521973e-01,3.392257392406463623e-01,-6.681839227676391602e-01,3.340065086376853287e-05
9.887343645095825195e-01,6.247521936893463135e-02,7.466584444046020508e-01,3.343100845813751221e-01,-6.577926874160766602e-01,1.550951310491655022e-05
9.492543935775756836e-01,-4.523064196109771729e-02,7.834851741790771484e-01,3.303444981575012207e-01,-5.242189168930053711e-01,9.790679905563592911e-05
1.195802807807922363e+00,-7.187111675739288330e-02,9.297167062759399414e-01,5.998696088790893555e-01,-7.352155447006225586e-01,3.670744717965135351e-06
1.084074616432189941e+00,-3.845382332801818848e-01,8.517473936080932617e-01,6.649403572082519531e-01,-6.572915911674499512e-01,1.839281321736052632e-05
1.007978796958923340e+00,-3.684675097465515137e-01,7.624468803405761719e-01,4.290913343429565430e-01,-5.568687319755554199e-01,8.819233335088938475e-05
9.976875185966491699e-01,-5.969851613044738770e-01,6.332803964614868164e-01,4.431423842906951904e-01,-5.696322917938232422e-01,5.182208406040444970e-05
8.829606771469116211e-01,-1.557028386741876602e-02,6.565164327621459961e-01,2.905604541301727295e-01,-6.160207390785217285e-01,1.246866577275795862e-05
9.380349516868591309e-01,-1.504253745079040527e-01,7.746099233627319336e-01,2.649609446525573730e-01,-6.090290546417236328e-01,4.978174911229871213e-05
1.096102237701416016e+00,1.689495593309402466e-01,8.221375346183776855e-01,1.743570566177368164e-01,-6.413233876228332520e-01,2.474217617418617010e-04
1.067376017570495605e+00,6.894242018461227417e-02,8.112687468528747559e-01,2.094884514808654785e-01,-5.810267925262451172e-01,2.468177117407321930e-04
1.099874496459960938e+00,7.489606738090515137e-02,7.125508785247802734e-01,3.846102952957153320e-01,-7.117304801940917969e-01,6.387536359397927299e-06
1.130840539932250977e+00,5.202744901180267334e-02,8.255297541618347168e-01,2.865642905235290527e-01,-7.040506601333618164e-01,4.128247383050620556e-05
1.019986987113952637e+00,-5.732070803642272949e-01,7.904655337333679199e-01,3.262772858142852783e-01,-5.145574212074279785e-01,9.217174010700546205e-06
9.596726298332214355e-01,3.239526599645614624e-02,7.505654096603393555e-01,2.981880009174346924e-01,-6.104104518890380859e-01,1.354406958853360265e-05
7.760122418403625488e-01,-4.054237306118011475e-01,6.798941493034362793e-01,3.284105658531188965e-01,-5.011546611785888672e-01,3.619656490627676249e-05
1.055901288986206055e+00,5.185797438025474548e-02,8.529778718948364258e-01,2.750582098960876465e-01,-6.021152734756469727e-01,1.454358698538271710e-05
1.300024747848510742e+00,2.172488868236541748e-01,8.270763158798217773e-01,8.247097730636596680e-01,-5.084750056266784668e-01,7.020834891591221094e-05
1.040860056877136230e+00,1.126870363950729370e-01,7.361760735511779785e-01,3.309122323989868164e-01,-6.147457361221313477e-01,1.669915764068719000e-05
1.165916442871093750e+00,2.311444729566574097e-01,8.549003601074218750e-01,2.924039065837860107e-01,-5.266104936599731445e-01,4.026755050290375948e-05
1.199621319770812988e+00,-4.249993711709976196e-02,8.390147686004638672e-01,4.460888803005218506e-01,-7.441992759704589844e-01,3.958186425734311342e-05
