1.001498460769653320e+00,-5.347121357917785645e-01,-3.944817483425140381e-01,5.145295858383178711e-01,8.468384742736816406e-01,1.074832744052400813e-05
1.002106070518493652e+00,-5.435396432876586914e-01,-4.017610847949981689e-01,4.034764766693115234e-01,7.993546724319458008e-01,1.962256501428782940e-04
1.006326198577880859e+00,-5.180768370628356934e-01,-4.517247378826141357e-01,3.213083446025848389e-01,8.577755689620971680e-01,7.642716809641569853e-06
1.002897262573242188e+00,-5.443302392959594727e-01,-4.181594848632812500e-01,3.289881050586700439e-01,8.699443936347961426e-01,6.884246977278962731e-05
1.003533601760864258e+00,-5.439864397048950195e-01,-4.156902432441711426e-01,4.747022986412048340e-01,8.140590190887451172e-01,1.659303961787372828e-05
1.005714774131774902e+00,-4.603618383407592773e-01,-4.451651573181152344e-01,2.396769076585769653e-01,9.004793763160705566e-01,1.992074976442381740e-05
1.005298614501953125e+00,-5.603290796279907227e-01,-4.529165327548980713e-01,3.885970413684844971e-01,8.437378406524658203e-01,1.354128744424087927e-05
1.005349755287170410e+00,-4.885788559913635254e-01,-4.508017599582672119e-01,2.782534956932067871e-01,8.760954141616821289e-01,1.909087222884409130e-05
1.003881931304931641e+00,-5.329166650772094727e-01,-4.300284981727600098e-01,3.886763453483581543e-01,8.418422937393188477e-01,4.738710231322329491e-06
1.003549814224243164e+00,-5.457588434219360352e-01,-4.245875775814056396e-01,3.335129916667938232e-01,8.614941835403442383e-01,4.699903365690261126e-05
1.007047176361083984e+00,-5.223383903503417969e-01,-4.685008823871612549e-01,3.272743821144104004e-01,8.589024543762207031e-01,3.005178587045520544e-05
1.004295110702514648e+00,-4.776515960693359375e-01,-4.459078609943389893e-01,2.916921079158782959e-01,8.514294028282165527e-01,9.167028110823594034e-06
1.007084131240844727e+00,-5.267974734306335449e-01,-4.702724218368530273e-01,3.191163241863250732e-01,8.620449304580688477e-01,5.077780770079698414e-06
1.007456660270690918e+00,-5.325937867164611816e-01,-4.610378444194793701e-01,3.064132928848266602e-01,8.618673682212829590e-01,1.400153087161015719e-05
1.008460044860839844e+00,-5.330319404602050781e-01,-4.841728508472442627e-01,3.272945284843444824e-01,8.635179400444030762e-01,2.543618938943836838e-05
1.003114104270935059e+00,-4.845019578933715820e-01,-4.222250878810882568e-01,3.200681805610656738e-01,8.326346874237060547e-01,3.295406349934637547e-05
1.010029911994934082e+00,-5.747116804122924805e-01,-4.693543612957000732e-01,5.619896650314331055e-01,8.882805109024047852e-01,7.839791942387819290e-05
1.002813935279846191e+00,-5.052321553230285645e-01,-3.218729197978973389e-01,5.971814393997192383e-01,8.499179482460021973e-01,2.836689782270696014e-05
1.004405736923217773e+00,-4.652684032917022705e-01,-3.027485311031341553e-01,4.507558941841125488e-01,8.150210380554199219e-01,1.549895387142896652e-05
9.960227012634277344e-01,-4.594974815845489502e-01,-1.717509329319000244e-01,4.090571403503417969e-01,9.076663255691528320e-01,5.820194201078265905e-05
1.008220434188842773e+00,-5.526450872421264648e-01,-4.671774506568908691e-01,3.126772940158843994e-01,8.685777783393859863e-01,1.199225152959115803e-05
1.003983497619628906e+00,-5.774095654487609863e-01,-4.325715899467468262e-01,3.390752077102661133e-01,8.454770445823669434e-01,2.595925470814108849e-04
